it, ret_suc, ret_cum_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
2778, 1.0, 8.109860758529422, 0.010149708195889368, 23, 1, 32.39, 3204332, 10.0, 10.0, 84400, 38, 0.12543200105526975, -0.28753567, 0.0032142175, 1889.1782, 0.055004086, 0.000109445544, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.574907, 26.210915, 18.679014, 12.491264, 0.0, 308, 38, 2, 4, 31
2779, 1.0, 8.109863711058626, 0.010108668182966895, 23, 1, 32.89, 3205484, 10.0, 10.0, 84434, 38, 0.12543200105526975, -0.3045181, 0.0060309707, 1889.0024, 0.04993567, 0.00012147173, 0.0048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.651826, 26.20029, 18.801743, 12.448224, 0.0, 299, 38, 2, 4, 31
2780, 1.0, 8.109866747936437, 0.010908168442415017, 23, 1, 33.15, 3206636, 10.0, 10.0, 84469, 38, 0.12543200105526975, -0.31442848, 0.0028284008, 1888.8263, 0.0473617, 0.00019297026, 0.0107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.721843, 26.169743, 18.826708, 12.543605, 0.0, 324, 38, 2, 4, 31
2781, 1.0, 8.109869695629937, 0.010676156583629894, 23, 1, 33.35, 3207788, 10.0, 10.0, 84503, 38, 0.12543200105526975, -0.28227586, 0.0031710968, 1888.6445, 0.068990216, 0.00015517947, 0.0107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.759918, 26.142231, 18.652344, 12.212293, 0.0, 315, 38, 2, 4, 31
2782, 1.0, 8.109872640944998, 0.010847628657921292, 23, 1, 33.2, 3208940, 10.0, 10.0, 84537, 38, 0.12543200105526975, -0.31677127, 0.003781414, 1888.4639, 0.043882653, 0.00012948945, 0.0078124995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.709848, 26.124218, 18.827745, 12.554794, 0.0, 325, 38, 2, 4, 31
2783, 1.0, 8.109875843441671, 0.010350921484473618, 23, 1, 32.87, 3210092, 10.0, 10.0, 84574, 38, 0.12543200105526975, -0.3199746, 0.0038834354, 1888.3123, 0.05373703, 0.00023181818, 0.013671874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.663085, 26.117237, 18.775948, 12.473576, 0.0, 316, 38, 2, 4, 31
2784, 1.0, 8.109878783799257, 0.010809451985922574, 23, 1, 32.98, 3211244, 10.0, 10.0, 84608, 38, 0.12543200105526975, -0.3067413, 0.005786143, 1888.1716, 0.061105426, 0.00032373724, 0.013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.634996, 26.118687, 18.751146, 12.366779, 0.0, 306, 38, 2, 4, 31
2785, 1.0, 8.109881721787275, 0.010706092276319143, 23, 1, 33.16, 3212396, 10.0, 10.0, 84642, 38, 0.12543200105526975, -0.3031271, 0.0049084397, 1888.0065, 0.05657609, 7.812648e-05, 0.006835937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.721035, 26.090553, 18.716042, 12.127639, 0.0, 292, 38, 2, 4, 31
2786, 1.0, 8.109884484790443, 0.010983524712930605, 23, 1, 33.83, 3213548, 10.0, 10.0, 84674, 38, 0.12543200105526975, -0.30697447, 0.0053986995, 1887.831, 0.050721787, 6.8716304e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.75775, 26.056293, 18.868279, 12.28811, 0.0, 314, 38, 2, 4, 31
2787, 1.0, 8.109887418186876, 0.011041405269761606, 23, 1, 33.85, 3214700, 10.0, 10.0, 84708, 38, 0.12543200105526975, -0.35011396, 0.0056617907, 1887.6427, 0.043685965, 0.00010247323, 0.009765624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.834803, 26.034925, 18.941767, 12.517854, 0.0, 330, 38, 2, 4, 31
2788, 1.0, 8.109890521562518, 0.010956175298804782, 23, 1, 33.76, 3215852, 10.0, 10.0, 84744, 38, 0.12543200105526975, -0.3104778, 0.00363152, 1887.5049, 0.060502414, 0.00041266475, 0.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.779191, 26.008453, 18.898867, 12.461482, 0.0, 323, 38, 2, 4, 31
2789, 1.0, 8.109893450100842, 0.010908168442415017, 23, 1, 33.6, 3217004, 10.0, 10.0, 84778, 38, 0.12543200105526975, -0.27631918, 0.0025047364, 1887.3416, 0.07423208, 0.0001038444, 0.0107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.785445, 26.023434, 18.57827, 11.902295, 0.0, 309, 38, 2, 4, 31
2790, 1.0, 8.109896462312445, 0.010361384887541066, 23, 1, 33.79, 3218156, 10.0, 10.0, 84813, 38, 0.12543200105526975, -0.3287982, 0.0066207475, 1887.1975, 0.041401803, 0.00012238487, 0.0107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.831891, 26.019636, 18.796406, 12.216701, 0.0, 318, 38, 2, 4, 31
2791, 1.0, 8.109899386073863, 0.010603382984094925, 23, 1, 33.87, 3219308, 10.0, 10.0, 84847, 38, 0.12543200105526975, -0.37297708, 0.007369817, 1887.0498, 0.03208275, 0.00017736363, 0.017578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.92585, 25.967724, 19.000135, 12.683112, 0.0, 308, 38, 2, 4, 31
2792, 1.0, 8.10990222159537, 0.010785051417105593, 23, 1, 33.57, 3220460, 10.0, 10.0, 84880, 38, 0.12543200105526975, -0.3001272, 0.0046757534, 1886.8997, 0.05741131, 0.00017451157, 0.011718749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.995198, 25.854351, 18.787228, 12.300307, 0.0, 311, 38, 2, 4, 31
2793, 1.0, 8.1099050549061, 0.011194029850746268, 23, 1, 33.69, 3221612, 10.0, 10.0, 84913, 38, 0.12543200105526975, -0.3124328, 0.0045833103, 1886.7516, 0.05149515, 0.00025858093, 0.022460936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.011692, 25.801662, 18.719814, 12.313591, 0.0, 334, 38, 2, 4, 31
2794, 1.0, 8.109907971765182, 0.011224744325268148, 23, 1, 33.8, 3222764, 10.0, 10.0, 84947, 38, 0.12543200105526975, -0.2725707, 0.0034390143, 1886.6229, 0.07415499, 0.00010089087, 0.0058593745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.054417, 25.765148, 18.570234, 12.045204, 0.0, 318, 38, 2, 4, 31
2795, 1.0, 8.109910886283036, 0.010760760760760761, 23, 1, 34.01, 3223916, 10.0, 10.0, 84981, 38, 0.12543200105526975, -0.29165, 0.007360264, 1886.4585, 0.054415233, 0.00014733472, 0.009765624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0706215, 25.745512, 18.587347, 11.986919, 0.0, 321, 38, 2, 4, 31
2796, 1.0, 8.10991379846248, 0.010787757150025088, 23, 1, 34.02, 3225068, 10.0, 10.0, 85015, 38, 0.12543200105526975, -0.30851135, 0.004057305, 1886.2983, 0.05369124, 0.00022457879, 0.013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.020925, 25.75086, 18.747492, 12.341802, 0.0, 339, 38, 2, 4, 31
2797, 1.0, 8.109916793854643, 0.010763454317897372, 23, 1, 34.05, 3226220, 10.0, 10.0, 85050, 38, 0.12543200105526975, -0.33232862, 0.004717565, 1886.1365, 0.038245816, 0.00032416976, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.036161, 25.730347, 18.764395, 12.480976, 0.0, 317, 38, 2, 4, 31
2798, 1.0, 8.109919786774864, 0.010847628657921292, 23, 1, 33.6, 3227372, 10.0, 10.0, 85085, 38, 0.12543200105526975, -0.33581948, 0.007031904, 1885.9963, 0.05513291, 0.00019081077, 0.016601562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.989286, 25.74795, 18.764126, 12.414542, 0.0, 313, 38, 2, 4, 31
2799, 1.0, 8.109922862631423, 0.010461852513396274, 23, 1, 33.2, 3228524, 10.0, 10.0, 85121, 38, 0.12543200105526975, -0.3031613, 0.00834141, 1885.8263, 0.0641984, 0.00028125892, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.904326, 25.749996, 18.565073, 12.2076845, 0.0, 305, 38, 2, 4, 31
2800, 1.0, 8.109925679874891, 0.010414020828041656, 23, 1, 32.6, 3229676, 10.0, 10.0, 85154, 38, 0.12543200105526975, -0.35526484, 0.005698335, 1885.6946, 0.034721617, 0.00049263355, 0.018554688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.844211, 25.768475, 18.936014, 12.65623, 0.0, 291, 38, 2, 4, 31
2801, 1.0, 8.109928409656398, 0.010221889803041636, 23, 1, 32.68, 3230828, 10.0, 10.0, 85186, 38, 0.12543200105526975, -0.27607024, 0.004050455, 1885.6089, 0.062376667, 9.694424e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.912503, 25.726696, 18.64381, 12.327128, 0.0, 302, 38, 2, 4, 31
2802, 1.0, 8.109931052171168, 0.009218950064020487, 23, 1, 32.44, 3231980, 10.0, 10.0, 85217, 38, 0.12543200105526975, -0.263982, 0.010528635, 1885.5311, 0.069913924, 0.0004526054, 0.021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.914094, 25.76836, 18.746765, 12.412551, 0.0, 286, 38, 2, 4, 31
2803, 1.0, 8.109933777906294, 0.008680112330865459, 23, 1, 32.51, 3233132, 10.0, 10.0, 85249, 38, 0.12543200105526975, -0.31724265, 0.01055746, 1885.4135, 0.057046518, 0.00021517297, 0.01171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.798799, 25.827127, 18.791994, 12.57561, 0.0, 331, 38, 2, 4, 31
2804, 1.0, 8.110704720906835, 0.009310518369401107, 23, 1, 37.29, 3234284, 9.9, 10.0, 85284, 38, 0.12543200105526975, -0.28833836, 0.0059454795, 1885.2472, 0.062035725, 0.000105975705, 0.0078124995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.68172, 25.830376, 18.76968, 12.621048, 0.0, 338, 38, 2, 4, 31
2805, 1.0, 8.110707527426593, 0.010388325500865693, 23, 1, 37.24, 3235436, 9.9, 10.0, 85317, 38, 0.12543200105526975, -0.3175513, 0.0043981127, 1885.0872, 0.04465318, 7.147144e-05, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.54932, 25.81562, 18.786919, 12.616245, 0.0, 321, 38, 2, 4, 31
2806, 1.0, 8.110710501659659, 0.010883007667573583, 23, 1, 37.04, 3236588, 9.9, 10.0, 85352, 38, 0.12543200105526975, -0.33589995, 0.007923478, 1884.9672, 0.049990024, 0.0002818972, 0.017578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.532055, 25.799541, 18.83971, 12.5852785, 0.0, 326, 38, 2, 4, 31
2807, 1.0, 8.11071364318953, 0.01074462768615692, 23, 1, 32.81, 3237740, 10.0, 10.0, 85389, 38, 0.12543200105526975, -0.2560697, 0.005765153, 1884.8287, 0.07899085, 0.00021023881, 0.015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.545248, 25.79945, 18.665508, 12.491658, 0.0, 337, 38, 2, 4, 31
2808, 1.0, 8.110716527593956, 0.010219341974077766, 23, 1, 32.88, 3238892, 10.0, 10.0, 85423, 38, 0.12543200105526975, -0.28987244, 0.0067288135, 1884.6548, 0.05906503, 0.00012419454, 0.0087890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.671853, 25.770897, 18.600529, 12.2394, 0.0, 307, 38, 2, 4, 31
2809, 1.0, 8.110719494428999, 0.010073029463611181, 23, 1, 32.95, 3240044, 10.0, 10.0, 85458, 38, 0.12543200105526975, -0.34025604, 0.008574755, 1884.4646, 0.03580238, 0.0001097388, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.581911, 25.765955, 18.76829, 12.5761795, 0.0, 300, 38, 2, 4, 31
2810, 1.0, 8.110722628148016, 0.0099676052828308, 23, 1, 32.34, 3241196, 10.0, 10.0, 85495, 38, 0.12543200105526975, -0.30688092, 0.005085669, 1884.2842, 0.056119226, 0.00019376416, 0.0087890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.624086, 25.753727, 18.82991, 12.695419, 0.0, 310, 38, 2, 4, 31
2811, 1.0, 8.110725674561582, 0.010078105316200554, 23, 1, 32.35, 3242348, 10.0, 10.0, 85531, 38, 0.12543200105526975, -0.26675895, 0.00686292, 1884.1362, 0.068417124, 0.00019601754, 0.0146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.600092, 25.77794, 18.564495, 12.296977, 0.0, 306, 38, 2, 4, 31
2812, 1.0, 8.11072863388737, 0.01004772670183371, 23, 1, 31.72, 3243500, 10.0, 10.0, 85566, 38, 0.12543200105526975, -0.2818689, 0.0046714135, 1883.9908, 0.06317122, 0.00012100197, 0.005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.624579, 25.77939, 18.760588, 12.599135, 0.0, 328, 38, 2, 4, 31
2813, 1.0, 8.11073175967808, 0.010304096506659964, 23, 1, 31.96, 3244652, 10.0, 10.0, 85603, 38, 0.12543200105526975, -0.27875024, 0.0071253944, 1883.8374, 0.06930696, 0.00019687862, 0.013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.532786, 25.79957, 18.564558, 12.355186, 0.0, 316, 38, 2, 4, 31
2814, 1.0, 8.11073496712957, 0.010571356657437704, 23, 1, 31.46, 3245804, 10.0, 10.0, 85641, 38, 0.12543200105526975, -0.32439062, 0.004799652, 1883.6829, 0.047631595, 0.00025017248, 0.016601562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.5419235, 25.826761, 18.59729, 12.445203, 0.0, 306, 38, 2, 4, 31
2815, 1.0, 8.110738087432203, 0.010411376333164043, 23, 1, 31.17, 3246956, 10.0, 10.0, 85678, 38, 0.12543200105526975, -0.28241575, 0.0043989187, 1883.5408, 0.069389395, 0.0008369198, 0.03320312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.452651, 25.848412, 18.718697, 12.682617, 0.0, 284, 38, 2, 4, 31
2816, 1.0, 8.110741120808731, 0.010345697703759779, 23, 1, 30.99, 3248108, 10.0, 10.0, 85714, 38, 0.12543200105526975, -0.33471712, 0.0055983844, 1883.391, 0.033932842, 5.3017906e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.337892, 25.853607, 18.923988, 13.122386, 0.0, 311, 38, 2, 4, 31
2817, 1.0, 8.110744235783502, 0.010257693269952465, 23, 1, 30.91, 3249260, 10.0, 10.0, 85751, 38, 0.12543200105526975, -0.31026268, 0.0062535144, 1883.2385, 0.053880222, 0.00012752665, 0.009765624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.364319, 25.84488, 18.998356, 13.017105, 0.0, 298, 38, 2, 4, 31
2818, 1.0, 8.110747432141348, 0.010042681395932713, 23, 1, 30.94, 3250412, 10.0, 10.0, 85789, 38, 0.12543200105526975, -0.31842428, 0.0047775083, 1883.0352, 0.05022974, 0.00031544836, 0.021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.247407, 25.829023, 18.808714, 12.684245, 0.0, 592, 38, 2, 4, 31
2819, 1.0, 8.110750541656488, 0.010358767054067712, 23, 1, 31.08, 3251564, 10.0, 10.0, 85826, 38, 0.12543200105526975, -0.32048377, 0.0034902177, 1882.8942, 0.04688828, 0.0003622378, 0.018554688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.279264, 25.836763, 18.907427, 12.925622, 0.0, 428, 38, 2, 4, 31
2820, 1.0, 8.110753564550514, 0.010390268626457172, 23, 1, 31.25, 3252716, 10.0, 10.0, 85862, 38, 0.12543200105526975, -0.2927095, 0.0046404847, 1882.7665, 0.05464787, 0.0002275021, 0.01953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.542548, 25.814627, 18.833858, 12.809474, 0.0, 299, 38, 2, 4, 31
2821, 1.0, 8.110756836484368, 0.010369246332827516, 23, 1, 31.24, 3253868, 10.0, 10.0, 85901, 38, 0.12543200105526975, -0.2882475, 0.006569627, 1882.6079, 0.0709008, 0.00014025014, 0.0048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.480002, 25.77671, 18.83013, 12.781097, 0.0, 302, 38, 2, 4, 31
2822, 1.0, 8.110760021657283, 0.010738941447200204, 23, 1, 30.56, 3255020, 10.0, 10.0, 85939, 38, 0.12543200105526975, -0.3400771, 0.004355705, 1882.413, 0.035030667, 0.00018804174, 0.0146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.412373, 25.743107, 18.951584, 12.829495, 0.0, 296, 38, 2, 4, 31
2823, 1.0, 8.110763036584313, 0.010706092276319143, 23, 1, 30.31, 3256172, 10.0, 10.0, 85975, 38, 0.12543200105526975, -0.31982404, 0.0038968916, 1882.2678, 0.055290338, 0.00017601147, 0.009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.394297, 25.733467, 18.959566, 12.807155, 0.0, 317, 38, 2, 4, 31
2824, 1.0, 8.11076638353428, 0.01094147582697201, 23, 1, 30.55, 3257324, 10.0, 10.0, 86015, 38, 0.12543200105526975, -0.30174148, 0.0025994813, 1882.1343, 0.052001122, 0.00027893216, 0.014648436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.480178, 25.737032, 18.949371, 12.958949, 0.0, 326, 38, 2, 4, 31
2825, 1.0, 8.110769476684245, 0.010571356657437704, 23, 1, 30.58, 3258476, 10.0, 10.0, 86052, 38, 0.12543200105526975, -0.3037165, 0.0019915705, 1881.9893, 0.053747453, 5.4772354e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.500555, 25.73481, 18.959759, 13.002968, 0.0, 311, 38, 2, 4, 31
2826, 1.0, 8.110772650656854, 0.010697911360163017, 23, 1, 30.33, 3259628, 10.0, 10.0, 86090, 38, 0.12543200105526975, -0.32211664, 0.002784763, 1881.8357, 0.052403968, 0.00017488326, 0.011718749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.452153, 25.765697, 18.954945, 12.893783, 0.0, 323, 38, 2, 4, 31
2827, 1.0, 8.11077573840444, 0.010592686002522068, 23, 1, 30.22, 3260780, 10.0, 10.0, 86127, 38, 0.12543200105526975, -0.32433456, 0.0042782514, 1881.6522, 0.043624807, 0.00017707064, 0.0126953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.314619, 25.792973, 19.007408, 13.1275015, 0.0, 304, 38, 2, 4, 31
2828, 1.0, 8.110779073517831, 0.010966590155572558, 23, 1, 30.18, 3261932, 10.0, 10.0, 86167, 38, 0.12543200105526975, -0.32385674, 0.0010110554, 1881.5062, 0.04255884, 0.0001968688, 0.0107421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.327738, 25.848671, 18.94785, 13.092814, 0.0, 295, 38, 2, 4, 31
2829, 1.0, 8.110782322264347, 0.010991820040899795, 23, 1, 29.86, 3263084, 10.0, 10.0, 86206, 38, 0.12543200105526975, -0.3118276, 0.0023423578, 1881.3887, 0.05350525, 0.0009273791, 0.03515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.316986, 25.885365, 18.938957, 12.906258, 0.0, 311, 38, 2, 4, 31
2830, 1.0, 8.110785484874866, 0.011390111312451462, 23, 1, 29.75, 3264236, 10.0, 10.0, 86244, 38, 0.12543200105526975, -0.31469795, 0.001576184, 1881.2654, 0.05236394, 3.4585384e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.07243, 25.937273, 18.864233, 12.952624, 0.0, 328, 38, 2, 4, 31
2831, 1.0, 8.110788644691137, 0.011215906194239103, 23, 1, 29.48, 3265388, 10.0, 10.0, 86282, 38, 0.12543200105526975, -0.31346872, 0.0023922303, 1881.1215, 0.041214757, 0.00031192735, 0.020507812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.099808, 25.966791, 19.063747, 13.300171, 0.0, 314, 38, 2, 4, 31
2832, 1.0, 8.11079196779888, 0.010741687979539642, 23, 1, 29.73, 3266540, 10.0, 10.0, 86322, 38, 0.12543200105526975, -0.30344826, 0.0008561885, 1880.9502, 0.04453278, 0.00026359962, 0.01953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.177383, 25.992493, 18.938738, 13.067449, 0.0, 305, 38, 2, 4, 31
2833, 1.0, 8.11079520485601, 0.011034128817038748, 23, 1, 29.9, 3267692, 10.0, 10.0, 86361, 38, 0.12543200105526975, -0.31934464, 0.002364891, 1880.7631, 0.058489196, 0.0001770193, 0.0126953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.296253, 25.955994, 18.81311, 12.755713, 0.0, 320, 38, 2, 4, 31
2834, 1.0, 8.110798356092156, 0.011042629686697484, 23, 1, 29.93, 3268844, 10.0, 10.0, 86399, 38, 0.12543200105526975, -0.30951995, 0.00252424, 1880.539, 0.041879404, 0.00012148829, 0.0068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.285986, 25.952099, 18.942638, 13.142278, 0.0, 307, 38, 2, 4, 31
2835, 1.0, 8.110801504549109, 0.010678871090770405, 23, 1, 30.07, 3269996, 10.0, 10.0, 86437, 38, 0.12543200105526975, -0.31686813, 0.0008296994, 1880.3784, 0.04505903, 5.307379e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.449761, 25.942924, 19.07486, 13.110776, 0.0, 294, 38, 2, 4, 31
2836, 1.0, 8.110804650230548, 0.010624841892233746, 23, 1, 29.81, 3271148, 10.0, 10.0, 86475, 38, 0.12543200105526975, -0.3077774, 0.0021235528, 1880.2017, 0.04929661, 0.0007077389, 0.029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.457958, 25.934166, 18.911415, 12.859004, 0.0, 310, 38, 2, 4, 31
2837, 1.0, 8.110807710467475, 0.011014344262295082, 23, 1, 29.78, 3272300, 10.0, 10.0, 86512, 38, 0.12543200105526975, -0.3256982, 0.002701794, 1880.0918, 0.046141718, 0.00028116276, 0.01953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.426452, 25.934158, 18.905468, 12.941699, 0.0, 326, 38, 2, 4, 31
2838, 1.0, 8.11081052026307, 0.011416709911779968, 23, 1, 29.63, 3273452, 10.0, 10.0, 86546, 38, 0.12543200105526975, -0.31500098, 0.000724291, 1880.0363, 0.04326977, 0.0002713272, 0.01660156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.4562235, 25.901466, 19.08976, 13.208932, 0.0, 310, 38, 2, 4, 31
2839, 1.0, 8.11081316275447, 0.012163561076604554, 23, 1, 29.84, 3274604, 10.0, 10.0, 86578, 38, 0.12543200105526975, -0.30731633, 0.0015187325, 1879.939, 0.0456464, 4.1390776e-05, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.561577, 25.869219, 19.098602, 13.156919, 0.0, 298, 38, 2, 4, 31
2840, 1.0, 8.110816298169295, 0.012454592631032694, 23, 1, 29.65, 3275756, 10.0, 10.0, 86616, 38, 0.12543200105526975, -0.3124975, 0.001171295, 1879.7969, 0.035682656, 0.0003062059, 0.021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.458847, 25.834215, 19.046436, 13.014434, 0.0, 310, 38, 2, 4, 31
2841, 1.0, 8.111563478444877, 0.01134312967259603, 23, 1, 34.22, 3276908, 9.9, 10.0, 86655, 38, 0.12543200105526975, -0.30810037, 0.0006863908, 1879.6848, 0.038444433, 0.00056978606, 0.0234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.576193, 25.819216, 19.095934, 13.0856085, 0.0, 304, 38, 2, 4, 31
2842, 1.0, 8.11156652601618, 0.011164679015478305, 23, 1, 34.31, 3278060, 9.9, 10.0, 86692, 38, 0.12543200105526975, -0.3075298, 0.0007255465, 1879.5522, 0.036282584, 7.408105e-05, 0.006835937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.624878, 25.830467, 19.114016, 13.188545, 0.0, 295, 38, 2, 4, 31
2843, 1.0, 8.111569900008368, 0.010922021844043688, 23, 1, 29.66, 3279212, 10.0, 10.0, 86733, 38, 0.12543200105526975, -0.29013672, 0.0010418626, 1879.4309, 0.044142116, 4.90468e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.679211, 25.831614, 19.074476, 13.029983, 0.0, 313, 38, 2, 4, 31
2844, 1.0, 8.111573106447608, 0.010891590678824722, 23, 1, 29.66, 3280364, 10.0, 10.0, 86772, 38, 0.12543200105526975, -0.32881314, 0.0015731968, 1879.2744, 0.031292196, 0.00019157297, 0.0126953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.660511, 25.810677, 19.157345, 13.092285, 0.0, 297, 38, 2, 4, 31
2845, 1.0, 8.111576145782712, 0.010861328618337964, 23, 1, 29.42, 3281516, 10.0, 10.0, 86809, 38, 0.12543200105526975, -0.31783366, 0.0012969341, 1879.0736, 0.029391952, 4.474244e-05, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.65422, 25.80194, 19.23974, 13.214375, 0.0, 292, 38, 2, 4, 31
2846, 1.0, 8.111579592691022, 0.010922021844043688, 23, 1, 29.41, 3282668, 10.0, 10.0, 86851, 38, 0.12543200105526975, -0.32062137, 0.0016580672, 1878.9164, 0.03605566, 0.00024460774, 0.0126953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.648079, 25.794033, 19.163544, 13.119323, 0.0, 314, 38, 2, 4, 31
2847, 1.0, 8.11158270844223, 0.010891590678824722, 23, 1, 29.38, 3283820, 10.0, 10.0, 86889, 38, 0.12543200105526975, -0.28363788, 0.0007221204, 1878.7577, 0.04139232, 0.00020242266, 0.0078124995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.678608, 25.80046, 19.159157, 13.180946, 0.0, 311, 38, 2, 4, 31
2848, 1.0, 8.111585739574474, 0.010861328618337964, 23, 1, 29.41, 3284972, 10.0, 10.0, 86926, 38, 0.12543200105526975, -0.296272, 0.0012786051, 1878.6196, 0.03465807, 9.962563e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.707433, 25.782526, 19.250029, 13.244479, 0.0, 295, 38, 2, 4, 31
